country,orderDate,productCode,quantityOrdered,priceEach,orderNumber,productLine,productName,extendedPrice,year,month,sortkey
Spain,3/1/2005 0:00,S700_4002,44,59.22,10386,Planes,American Airlines: MD-11S,2605.68,2005,March,3
Spain,3/1/2005 0:00,S72_1253,50,47.67,10386,Planes,Boeing X-32A JSF,2383.5,2005,March,3
Spain,3/1/2005 0:00,S72_3212,43,52.42,10386,Ships,Pont Yacht,2254.06,2005,March,3
Spain,3/15/2005 0:00,S18_3232,22,135.47,10394,Classic Cars,1992 Ferrari 360 Spider red,2980.34,2005,March,3
Spain,3/15/2005 0:00,S18_4027,37,124.95,10394,Classic Cars,1970 Triumph Spitfire,4623.15,2005,March,3
Spain,3/15/2005 0:00,S24_1444,31,53.18,10394,Classic Cars,1970 Dodge Coronet,1648.58,2005,March,3
Spain,3/15/2005 0:00,S24_2840,46,35.36,10394,Classic Cars,1958 Chevy Corvette Limited Edition,1626.56,2005,March,3
Spain,3/15/2005 0:00,S24_4048,37,104.09,10394,Classic Cars,1992 Porsche Cayenne Turbo Silver,3851.33,2005,March,3
Spain,3/15/2005 0:00,S32_2509,36,47.08,10394,Trucks and Buses,1954 Greyhound Scenicruiser,1694.88,2005,March,3
Spain,3/15/2005 0:00,S32_3207,30,55.93,10394,Trains,1950's Chicago Surface Lines Streetcar,1677.9,2005,March,3
Spain,5/3/2005 0:00,S12_4473,54,100.73,10412,Trucks and Buses,1957 Chevy Pickup,5439.42,2005,May,5
Spain,5/3/2005 0:00,S18_2238,41,150.63,10412,Classic Cars,1998 Chrysler Plymouth Prowler,6175.83,2005,May,5
Spain,5/3/2005 0:00,S18_2319,56,120.28,10412,Trucks and Buses,1964 Mercedes Tour Bus,6735.68,2005,May,5
Spain,5/3/2005 0:00,S18_2432,47,49.83,10412,Trucks and Buses,1926 Ford Fire Engine,2342.01,2005,May,5
Spain,5/3/2005 0:00,S18_3232,60,157.49,10412,Classic Cars,1992 Ferrari 360 Spider red,9449.4,2005,May,5
Spain,5/3/2005 0:00,S24_1444,21,47.4,10412,Classic Cars,1970 Dodge Coronet,995.4,2005,May,5
Spain,5/3/2005 0:00,S24_2300,70,109.9,10412,Trucks and Buses,1962 Volkswagen Microbus,7693,2005,May,5
Spain,5/3/2005 0:00,S24_2840,30,32.88,10412,Classic Cars,1958 Chevy Corvette Limited Edition,986.4,2005,May,5
Spain,5/3/2005 0:00,S24_4048,31,108.82,10412,Classic Cars,1992 Porsche Cayenne Turbo Silver,3373.42,2005,May,5
Spain,5/3/2005 0:00,S32_2509,19,50.86,10412,Trucks and Buses,1954 Greyhound Scenicruiser,966.34,2005,May,5
Spain,5/3/2005 0:00,S50_1392,26,105.33,10412,Trucks and Buses,Diamond T620 Semi-Skirted Tanker,2738.58,2005,May,5
Spain,5/13/2005 0:00,S10_1678,66,79.43,10417,Motorcycles,1969 Harley Davidson Ultimate Chopper,5242.38,2005,May,5
Spain,5/13/2005 0:00,S10_2016,45,116.56,10417,Motorcycles,1996 Moto Guzzi 1100i,5245.2,2005,May,5
Spain,5/13/2005 0:00,S10_4698,56,162.67,10417,Motorcycles,2003 Harley-Davidson Eagle Drag Bike,9109.52,2005,May,5
Spain,5/13/2005 0:00,S12_2823,21,144.6,10417,Motorcycles,2002 Suzuki XREO,3036.6,2005,May,5
Spain,5/13/2005 0:00,S18_2625,36,58.75,10417,Motorcycles,1936 Harley Davidson El Knucklehead,2115,2005,May,5
Spain,5/13/2005 0:00,S24_1578,35,109.32,10417,Motorcycles,1997 BMW R 1100 S,3826.2,2005,May,5
Spain,5/31/2005 0:00,S10_1949,50,201.44,10424,Classic Cars,1952 Alpine Renault 1300,10072,2005,May,5
Spain,5/31/2005 0:00,S12_1666,49,121.64,10424,Trucks and Buses,1958 Setra Bus,5960.36,2005,May,5
Spain,5/31/2005 0:00,S18_1097,54,108.5,10424,Trucks and Buses,1940 Ford Pickup Truck,5859,2005,May,5
Spain,5/31/2005 0:00,S18_4668,26,40.25,10424,Vintage Cars,1939 Cadillac Limousine,1046.5,2005,May,5
Spain,5/31/2005 0:00,S32_3522,44,54.94,10424,Trucks and Buses,1996 Peterbilt 379 Stake Bed with Outrigger,2417.36,2005,May,5
Spain,5/31/2005 0:00,S700_2824,46,85.98,10424,Classic Cars,1982 Camaro Z28,3955.08,2005,May,5
Sweden,3/24/2003 0:00,S10_1949,29,197.16,10112,Classic Cars,1952 Alpine Renault 1300,5717.64,2003,March,3
Sweden,3/24/2003 0:00,S18_2949,23,85.1,10112,Vintage Cars,1913 Ford Model T Speedster,1957.3,2003,March,3
Sweden,11/3/2004 0:00,S12_1099,31,184.84,10320,Classic Cars,1968 Ford Mustang,5730.04,2004,November,11
Sweden,11/3/2004 0:00,S12_3380,35,102.17,10320,Classic Cars,1968 Dodge Charger,3575.95,2004,November,11
Sweden,11/3/2004 0:00,S12_3990,38,63.84,10320,Classic Cars,1970 Plymouth Hemi Cuda,2425.92,2004,November,11
Sweden,11/3/2004 0:00,S18_3482,25,139.64,10320,Classic Cars,1976 Ford Gran Torino,3491,2004,November,11
Sweden,11/3/2004 0:00,S24_3371,26,60.62,10320,Classic Cars,1971 Alpine Renault 1600s,1576.12,2004,November,11
Sweden,11/9/2004 0:00,S18_3259,32,94.79,10326,Trains,Collectable Wooden Train,3033.28,2004,November,11
Sweden,11/9/2004 0:00,S18_4522,50,73.73,10326,Vintage Cars,1904 Buick Runabout,3686.5,2004,November,11
Sweden,11/9/2004 0:00,S24_2011,41,120.43,10326,Ships,18th century schooner,4937.63,2004,November,11
Sweden,11/9/2004 0:00,S24_3151,41,86.74,10326,Vintage Cars,1912 Ford Model T Delivery Wagon,3556.34,2004,November,11
Sweden,11/9/2004 0:00,S24_3816,20,81.34,10326,Vintage Cars,1940 Ford Delivery Sedan,1626.8,2004,November,11
Sweden,11/9/2004 0:00,S700_1138,39,60.67,10326,Ships,The Schooner Bluenose,2366.13,2004,November,11
Sweden,11/19/2004 0:00,S10_4962,26,130.01,10334,Classic Cars,1962 LanciaA Delta 16V,3380.26,2004,November,11
Sweden,11/19/2004 0:00,S18_2319,46,108,10334,Trucks and Buses,1964 Mercedes Tour Bus,4968,2004,November,11
Sweden,11/19/2004 0:00,S18_2432,34,52.87,10334,Trucks and Buses,1926 Ford Fire Engine,1797.58,2004,November,11
Sweden,11/19/2004 0:00,S18_3232,20,147.33,10334,Classic Cars,1992 Ferrari 360 Spider red,2946.6,2004,November,11
Sweden,11/19/2004 0:00,S18_4600,49,101.71,10334,Trucks and Buses,1940s Ford truck,4983.79,2004,November,11
Sweden,11/19/2004 0:00,S24_2300,42,117.57,10334,Trucks and Buses,1962 Volkswagen Microbus,4937.94,2004,November,11
Denmark,2/11/2003 0:00,S10_4757,50,127.84,10105,Classic Cars,1972 Alfa Romeo GTA,6392,2003,February,2
Denmark,2/11/2003 0:00,S12_1108,41,205.72,10105,Classic Cars,2001 Ferrari Enzo,8434.52,2003,February,2
Denmark,2/11/2003 0:00,S12_3891,29,141.88,10105,Classic Cars,1969 Ford Falcon,4114.52,2003,February,2
Denmark,2/11/2003 0:00,S18_3140,22,136.59,10105,Vintage Cars,1903 Ford Model A,3004.98,2003,February,2
Denmark,2/11/2003 0:00,S18_3259,38,87.73,10105,Trains,Collectable Wooden Train,3333.74,2003,February,2
Denmark,2/11/2003 0:00,S18_4522,41,75.48,10105,Vintage Cars,1904 Buick Runabout,3094.68,2003,February,2
Denmark,2/11/2003 0:00,S24_2011,43,117.97,10105,Ships,18th century schooner,5072.71,2003,February,2
Denmark,2/11/2003 0:00,S24_3151,44,73.46,10105,Vintage Cars,1912 Ford Model T Delivery Wagon,3232.24,2003,February,2
Denmark,2/11/2003 0:00,S24_3816,50,75.47,10105,Vintage Cars,1940 Ford Delivery Sedan,3773.5,2003,February,2
Denmark,2/11/2003 0:00,S700_1138,41,54,10105,Ships,The Schooner Bluenose,2214,2003,February,2
Denmark,2/11/2003 0:00,S700_1938,29,86.61,10105,Ships,The Mayflower,2511.69,2003,February,2
Denmark,2/11/2003 0:00,S700_2610,31,60.72,10105,Ships,The USS Constitution Ship,1882.32,2003,February,2
Denmark,2/11/2003 0:00,S700_3505,39,92.16,10105,Ships,The Titanic,3594.24,2003,February,2
Denmark,2/11/2003 0:00,S700_3962,22,99.31,10105,Ships,The Queen Mary,2184.82,2003,February,2
Denmark,2/11/2003 0:00,S72_3212,25,44.77,10105,Ships,Pont Yacht,1119.25,2003,February,2
Denmark,4/9/2004 0:00,S12_1099,28,161.49,10238,Classic Cars,1968 Ford Mustang,4521.72,2004,April,4
Denmark,4/9/2004 0:00,S12_3380,29,104.52,10238,Classic Cars,1968 Dodge Charger,3031.08,2004,April,4
Denmark,4/9/2004 0:00,S12_3990,20,73.42,10238,Classic Cars,1970 Plymouth Hemi Cuda,1468.4,2004,April,4
Denmark,4/9/2004 0:00,S18_3278,41,68.35,10238,Classic Cars,1969 Dodge Super Bee,2802.35,2004,April,4
Denmark,4/9/2004 0:00,S18_3482,49,144.05,10238,Classic Cars,1976 Ford Gran Torino,7058.45,2004,April,4
Denmark,4/9/2004 0:00,S18_4721,44,120.53,10238,Classic Cars,1957 Corvette Convertible,5303.32,2004,April,4
Denmark,4/9/2004 0:00,S24_3371,47,53.88,10238,Classic Cars,1971 Alpine Renault 1600s,2532.36,2004,April,4
Denmark,4/9/2004 0:00,S24_4620,22,67.91,10238,Classic Cars,1961 Chevrolet Impala,1494.02,2004,April,4
Denmark,6/8/2004 0:00,S18_1342,34,93.49,10256,Vintage Cars,1937 Lincoln Berline,3178.66,2004,June,6
Denmark,6/8/2004 0:00,S18_1367,29,52.83,10256,Vintage Cars,1936 Mercedes-Benz 500K Special Roadster,1532.07,2004,June,6
Denmark,11/10/2004 0:00,S18_1662,25,154.54,10327,Planes,1980s Black Hawk Helicopter,3863.5,2004,November,11
Denmark,11/10/2004 0:00,S18_2581,45,74.34,10327,Planes,P-51-D Mustang,3345.3,2004,November,11
Denmark,11/10/2004 0:00,S18_3029,25,74.84,10327,Ships,1999 Yamaha Speed Boat,1871,2004,November,11
Denmark,11/10/2004 0:00,S700_1938,20,79.68,10327,Ships,The Mayflower,1593.6,2004,November,11
Denmark,11/10/2004 0:00,S700_2610,21,65.05,10327,Ships,The USS Constitution Ship,1366.05,2004,November,11
Denmark,11/10/2004 0:00,S700_3505,43,85.14,10327,Ships,The Titanic,3661.02,2004,November,11
Denmark,11/10/2004 0:00,S700_3962,37,83.42,10327,Ships,The Queen Mary,3086.54,2004,November,11
Denmark,11/10/2004 0:00,S72_3212,37,48.05,10327,Ships,Pont Yacht,1777.85,2004,November,11
Denmark,4/15/2005 0:00,S18_1129,61,124.56,10406,Classic Cars,1993 Mazda RX-7,7598.16,2005,April,4
Denmark,4/15/2005 0:00,S18_1984,48,133.72,10406,Classic Cars,1995 Honda Civic,6418.56,2005,April,4
Denmark,4/15/2005 0:00,S18_3685,65,117.26,10406,Classic Cars,1948 Porsche Type 356 Roadster,7621.9,2005,April,4
France,11/25/2003 0:00,S10_1949,42,203.59,10194,Classic Cars,1952 Alpine Renault 1300,8550.78,2003,November,11
France,11/25/2003 0:00,S10_4962,26,134.44,10194,Classic Cars,1962 LanciaA Delta 16V,3495.44,2003,November,11
France,11/25/2003 0:00,S12_1666,38,124.37,10194,Trucks and Buses,1958 Setra Bus,4726.06,2003,November,11
France,11/25/2003 0:00,S18_1097,21,103.84,10194,Trucks and Buses,1940 Ford Pickup Truck,2180.64,2003,November,11
France,11/25/2003 0:00,S18_2432,45,51.05,10194,Trucks and Buses,1926 Ford Fire Engine,2297.25,2003,November,11
France,11/25/2003 0:00,S18_4600,32,113.82,10194,Trucks and Buses,1940s Ford truck,3642.24,2003,November,11
France,11/25/2003 0:00,S18_4668,41,47.79,10194,Vintage Cars,1939 Cadillac Limousine,1959.39,2003,November,11
France,11/25/2003 0:00,S24_2300,49,112.46,10194,Trucks and Buses,1962 Volkswagen Microbus,5510.54,2003,November,11
France,11/25/2003 0:00,S32_1268,37,77.05,10194,Trucks and Buses,1980’s GM Manhattan Express,2850.85,2003,November,11
France,11/25/2003 0:00,S32_3522,39,61.41,10194,Trucks and Buses,1996 Peterbilt 379 Stake Bed with Outrigger,2394.99,2003,November,11
France,11/25/2003 0:00,S700_2824,26,80.92,10194,Classic Cars,1982 Camaro Z28,2103.92,2003,November,11
France,1/2/2004 0:00,S12_1108,46,176.63,10208,Classic Cars,2001 Ferrari Enzo,8124.98,2004,January,1
France,1/2/2004 0:00,S12_3148,26,128.42,10208,Classic Cars,1969 Corvair Monza,3338.92,2004,January,1
France,1/2/2004 0:00,S12_3891,20,152.26,10208,Classic Cars,1969 Ford Falcon,3045.2,2004,January,1
France,1/2/2004 0:00,S18_3140,24,117.47,10208,Vintage Cars,1903 Ford Model A,2819.28,2004,January,1
France,1/2/2004 0:00,S18_3259,48,96.81,10208,Trains,Collectable Wooden Train,4646.88,2004,January,1
France,1/2/2004 0:00,S18_4522,45,72.85,10208,Vintage Cars,1904 Buick Runabout,3278.25,2004,January,1
France,1/2/2004 0:00,S24_2011,35,122.89,10208,Ships,18th century schooner,4301.15,2004,January,1
France,1/2/2004 0:00,S24_3151,20,80.54,10208,Vintage Cars,1912 Ford Model T Delivery Wagon,1610.8,2004,January,1
France,1/2/2004 0:00,S50_1514,30,57.99,10208,Trains,1962 City of Detroit Streetcar,1739.7,2004,January,1
France,1/2/2004 0:00,S700_1138,38,56.67,10208,Ships,The Schooner Bluenose,2153.46,2004,January,1
France,1/2/2004 0:00,S700_1938,40,73.62,10208,Ships,The Mayflower,2944.8,2004,January,1
France,1/2/2004 0:00,S700_2610,46,63.61,10208,Ships,The USS Constitution Ship,2926.06,2004,January,1
France,1/2/2004 0:00,S700_3505,37,95.16,10208,Ships,The Titanic,3520.92,2004,January,1
France,1/2/2004 0:00,S700_3962,33,95.34,10208,Ships,The Queen Mary,3146.22,2004,January,1
France,1/2/2004 0:00,S72_3212,42,48.05,10208,Ships,Pont Yacht,2018.1,2004,January,1
France,3/2/2004 0:00,S18_1342,25,85.27,10227,Vintage Cars,1937 Lincoln Berline,2131.75,2004,March,3
France,3/2/2004 0:00,S18_1367,31,50.14,10227,Vintage Cars,1936 Mercedes-Benz 500K Special Roadster,1554.34,2004,March,3
France,3/2/2004 0:00,S18_1749,26,136,10227,Vintage Cars,1917 Grand Touring Sedan,3536,2004,March,3
France,3/2/2004 0:00,S18_2248,28,59.93,10227,Vintage Cars,1911 Ford Town Car,1678.04,2004,March,3
France,3/2/2004 0:00,S18_2325,46,118.23,10227,Vintage Cars,1932 Model A Ford J-Coupe,5438.58,2004,March,3
France,3/2/2004 0:00,S18_2795,29,146.81,10227,Vintage Cars,1928 Mercedes-Benz SSK,4257.49,2004,March,3
France,3/2/2004 0:00,S18_3320,33,99.21,10227,Vintage Cars,1917 Maxwell Touring Car,3273.93,2004,March,3
France,3/2/2004 0:00,S18_4409,34,87.43,10227,Vintage Cars,1932 Alfa Romeo 8C2300 Spider Sport,2972.62,2004,March,3
France,3/2/2004 0:00,S18_4933,37,70.56,10227,Classic Cars,1957 Ford Thunderbird,2610.72,2004,March,3
France,3/2/2004 0:00,S24_1937,42,27.22,10227,Vintage Cars,1939 Chevrolet Deluxe Coupe,1143.24,2004,March,3
France,3/2/2004 0:00,S24_2022,24,39.42,10227,Vintage Cars,1938 Cadillac V-16 Presidential Limousine,946.08,2004,March,3
France,3/2/2004 0:00,S24_2766,47,84.51,10227,Classic Cars,1949 Jaguar XK 120,3971.97,2004,March,3
France,3/2/2004 0:00,S24_2887,33,102.17,10227,Classic Cars,1952 Citroen-15CV,3371.61,2004,March,3
France,3/2/2004 0:00,S24_3191,40,78.76,10227,Classic Cars,1969 Chevrolet Camaro Z28,3150.4,2004,March,3
France,3/2/2004 0:00,S24_3969,27,34.88,10227,Vintage Cars,1936 Mercedes Benz 500k Roadster,941.76,2004,March,3
Singapore,4/16/2003 0:00,S12_1108,33,195.33,10117,Classic Cars,2001 Ferrari Enzo,6445.89,2003,April,4
Singapore,4/16/2003 0:00,S12_3148,43,148.06,10117,Classic Cars,1969 Corvair Monza,6366.58,2003,April,4
Singapore,4/16/2003 0:00,S12_3891,39,173.02,10117,Classic Cars,1969 Ford Falcon,6747.78,2003,April,4
Singapore,4/16/2003 0:00,S18_3140,26,121.57,10117,Vintage Cars,1903 Ford Model A,3160.82,2003,April,4
Singapore,4/16/2003 0:00,S18_3259,21,81.68,10117,Trains,Collectable Wooden Train,1715.28,2003,April,4
Singapore,4/16/2003 0:00,S18_4027,22,122.08,10117,Classic Cars,1970 Triumph Spitfire,2685.76,2003,April,4
Singapore,4/16/2003 0:00,S18_4522,23,73.73,10117,Vintage Cars,1904 Buick Runabout,1695.79,2003,April,4
Singapore,4/16/2003 0:00,S24_2011,41,119.2,10117,Ships,18th century schooner,4887.2,2003,April,4
Singapore,4/16/2003 0:00,S50_1514,21,55.65,10117,Trains,1962 City of Detroit Streetcar,1168.65,2003,April,4
Singapore,4/16/2003 0:00,S700_1938,38,75.35,10117,Ships,The Mayflower,2863.3,2003,April,4
Singapore,4/16/2003 0:00,S700_3962,45,89.38,10117,Ships,The Queen Mary,4022.1,2003,April,4
Singapore,4/16/2003 0:00,S72_3212,50,52.42,10117,Ships,Pont Yacht,2621,2003,April,4
Singapore,9/19/2003 0:00,S10_1949,45,182.16,10150,Classic Cars,1952 Alpine Renault 1300,8197.2,2003,September,9
Singapore,9/19/2003 0:00,S10_4962,20,121.15,10150,Classic Cars,1962 LanciaA Delta 16V,2423,2003,September,9
Singapore,9/19/2003 0:00,S12_1666,30,135.3,10150,Trucks and Buses,1958 Setra Bus,4059,2003,September,9
Singapore,9/19/2003 0:00,S18_1097,34,95.67,10150,Trucks and Buses,1940 Ford Pickup Truck,3252.78,2003,September,9
Singapore,9/19/2003 0:00,S18_2949,47,93.21,10150,Vintage Cars,1913 Ford Model T Speedster,4380.87,2003,September,9
Singapore,9/19/2003 0:00,S18_2957,30,56.21,10150,Vintage Cars,1934 Ford V8 Coupe,1686.3,2003,September,9
Singapore,9/19/2003 0:00,S18_3136,26,97.39,10150,Vintage Cars,18th Century Vintage Horse Carriage,2532.14,2003,September,9
Singapore,9/19/2003 0:00,S18_4600,49,111.39,10150,Trucks and Buses,1940s Ford truck,5458.11,2003,September,9
Singapore,9/19/2003 0:00,S18_4668,30,47.29,10150,Vintage Cars,1939 Cadillac Limousine,1418.7,2003,September,9
Singapore,9/19/2003 0:00,S32_3522,49,62.05,10150,Trucks and Buses,1996 Peterbilt 379 Stake Bed with Outrigger,3040.45,2003,September,9
Singapore,9/19/2003 0:00,S700_2824,20,95.08,10150,Classic Cars,1982 Camaro Z28,1901.6,2003,September,9
Singapore,10/22/2003 0:00,S12_1108,44,168.32,10165,Classic Cars,2001 Ferrari Enzo,7406.08,2003,October,10
Singapore,10/22/2003 0:00,S12_3148,34,123.89,10165,Classic Cars,1969 Corvair Monza,4212.26,2003,October,10
Singapore,10/22/2003 0:00,S12_3891,27,152.26,10165,Classic Cars,1969 Ford Falcon,4111.02,2003,October,10
Singapore,10/22/2003 0:00,S12_4473,48,109.02,10165,Trucks and Buses,1957 Chevy Pickup,5232.96,2003,October,10
Singapore,10/22/2003 0:00,S18_2238,29,134.26,10165,Classic Cars,1998 Chrysler Plymouth Prowler,3893.54,2003,October,10
Singapore,10/22/2003 0:00,S18_2319,46,120.28,10165,Trucks and Buses,1964 Mercedes Tour Bus,5532.88,2003,October,10
Singapore,10/22/2003 0:00,S18_2432,31,60.77,10165,Trucks and Buses,1926 Ford Fire Engine,1883.87,2003,October,10
Singapore,10/22/2003 0:00,S18_3232,47,154.1,10165,Classic Cars,1992 Ferrari 360 Spider red,7242.7,2003,October,10
Singapore,10/22/2003 0:00,S18_3259,50,84.71,10165,Trains,Collectable Wooden Train,4235.5,2003,October,10
Singapore,10/22/2003 0:00,S18_4027,28,123.51,10165,Classic Cars,1970 Triumph Spitfire,3458.28,2003,October,10
Singapore,10/22/2003 0:00,S24_1444,25,46.82,10165,Classic Cars,1970 Dodge Coronet,1170.5,2003,October,10
Singapore,10/22/2003 0:00,S24_2300,32,117.57,10165,Trucks and Buses,1962 Volkswagen Microbus,3762.24,2003,October,10
Singapore,10/22/2003 0:00,S24_2840,27,31.12,10165,Classic Cars,1958 Chevy Corvette Limited Edition,840.24,2003,October,10
Singapore,10/22/2003 0:00,S24_4048,24,106.45,10165,Classic Cars,1992 Porsche Cayenne Turbo Silver,2554.8,2003,October,10
Singapore,10/22/2003 0:00,S32_2509,48,50.86,10165,Trucks and Buses,1954 Greyhound Scenicruiser,2441.28,2003,October,10
Singapore,10/22/2003 0:00,S32_3207,44,55.3,10165,Trains,1950's Chicago Surface Lines Streetcar,2433.2,2003,October,10
Singapore,10/22/2003 0:00,S50_1392,48,106.49,10165,Trucks and Buses,Diamond T620 Semi-Skirted Tanker,5111.52,2003,October,10
Singapore,10/22/2003 0:00,S50_1514,38,49.21,10165,Trains,1962 City of Detroit Streetcar,1869.98,2003,October,10
Singapore,8/4/2004 0:00,S12_4675,28,93.28,10277,Classic Cars,1969 Dodge Charger,2611.84,2004,August,8
Singapore,3/2/2005 0:00,S32_1374,44,79.91,10387,Motorcycles,1997 BMW F650 ST,3516.04,2005,March,3
USA,6/3/2003 0:00,S12_1108,46,193.25,10127,Classic Cars,2001 Ferrari Enzo,8889.5,2003,June,6
USA,6/3/2003 0:00,S12_3148,46,140.5,10127,Classic Cars,1969 Corvair Monza,6463,2003,June,6
USA,6/3/2003 0:00,S12_3891,42,169.56,10127,Classic Cars,1969 Ford Falcon,7121.52,2003,June,6
USA,6/3/2003 0:00,S12_4473,24,100.73,10127,Trucks and Buses,1957 Chevy Pickup,2417.52,2003,June,6
USA,6/3/2003 0:00,S18_2238,45,140.81,10127,Classic Cars,1998 Chrysler Plymouth Prowler,6336.45,2003,June,6
USA,6/3/2003 0:00,S18_2319,45,114.14,10127,Trucks and Buses,1964 Mercedes Tour Bus,5136.3,2003,June,6
USA,6/3/2003 0:00,S18_3232,22,149.02,10127,Classic Cars,1992 Ferrari 360 Spider red,3278.44,2003,June,6
USA,6/3/2003 0:00,S18_4027,25,126.39,10127,Classic Cars,1970 Triumph Spitfire,3159.75,2003,June,6
USA,6/3/2003 0:00,S24_1444,20,50.86,10127,Classic Cars,1970 Dodge Coronet,1017.2,2003,June,6
USA,6/3/2003 0:00,S24_2840,39,34.3,10127,Classic Cars,1958 Chevy Corvette Limited Edition,1337.7,2003,June,6
USA,6/3/2003 0:00,S24_4048,20,107.63,10127,Classic Cars,1992 Porsche Cayenne Turbo Silver,2152.6,2003,June,6
USA,6/3/2003 0:00,S32_2509,45,46.53,10127,Trucks and Buses,1954 Greyhound Scenicruiser,2093.85,2003,June,6
USA,6/3/2003 0:00,S32_3207,29,60.9,10127,Trains,1950's Chicago Surface Lines Streetcar,1766.1,2003,June,6
USA,6/3/2003 0:00,S50_1392,46,111.12,10127,Trucks and Buses,Diamond T620 Semi-Skirted Tanker,5111.52,2003,June,6
USA,6/3/2003 0:00,S50_1514,46,55.65,10127,Trains,1962 City of Detroit Streetcar,2559.9,2003,June,6
USA,12/2/2003 0:00,S18_1129,42,114.65,10204,Classic Cars,1993 Mazda RX-7,4815.3,2003,December,12
USA,12/2/2003 0:00,S18_1589,40,113.24,10204,Classic Cars,1965 Aston Martin DB5,4529.6,2003,December,12
USA,12/2/2003 0:00,S18_1749,33,153,10204,Vintage Cars,1917 Grand Touring Sedan,5049,2003,December,12
USA,12/2/2003 0:00,S18_1984,38,133.72,10204,Classic Cars,1995 Honda Civic,5081.36,2003,December,12
USA,12/2/2003 0:00,S18_2248,23,59.33,10204,Vintage Cars,1911 Ford Town Car,1364.59,2003,December,12
USA,12/2/2003 0:00,S18_2325,26,119.5,10204,Vintage Cars,1932 Model A Ford J-Coupe,3107,2003,December,12
USA,12/2/2003 0:00,S18_2870,27,106.92,10204,Classic Cars,1999 Indy 500 Monte Carlo SS,2886.84,2003,December,12
USA,12/2/2003 0:00,S18_3685,35,132.8,10204,Classic Cars,1948 Porsche Type 356 Roadster,4648,2003,December,12
USA,12/2/2003 0:00,S18_4409,29,83.75,10204,Vintage Cars,1932 Alfa Romeo 8C2300 Spider Sport,2428.75,2003,December,12
USA,12/2/2003 0:00,S18_4933,45,69.84,10204,Classic Cars,1957 Ford Thunderbird,3142.8,2003,December,12
USA,12/2/2003 0:00,S24_1046,20,69.82,10204,Classic Cars,1970 Chevy Chevelle SS 454,1396.4,2003,December,12
USA,12/2/2003 0:00,S24_1628,45,46.79,10204,Classic Cars,1966 Shelby Cobra 427 S/C,2105.55,2003,December,12
USA,12/2/2003 0:00,S24_2766,47,79.06,10204,Classic Cars,1949 Jaguar XK 120,3715.82,2003,December,12
USA,12/2/2003 0:00,S24_2887,42,112.74,10204,Classic Cars,1952 Citroen-15CV,4735.08,2003,December,12
USA,12/2/2003 0:00,S24_3191,40,84.75,10204,Classic Cars,1969 Chevrolet Camaro Z28,3390,2003,December,12
USA,12/2/2003 0:00,S24_3432,48,104.94,10204,Classic Cars,2002 Chevy Corvette,5037.12,2003,December,12
USA,12/2/2003 0:00,S24_3969,39,34.88,10204,Vintage Cars,1936 Mercedes Benz 500k Roadster,1360.32,2003,December,12
USA,7/7/2004 0:00,S18_4933,36,71.27,10267,Classic Cars,1957 Ford Thunderbird,2565.72,2004,July,7
USA,7/7/2004 0:00,S24_1046,40,72.02,10267,Classic Cars,1970 Chevy Chevelle SS 454,2880.8,2004,July,7
USA,7/7/2004 0:00,S24_2766,38,76.33,10267,Classic Cars,1949 Jaguar XK 120,2900.54,2004,July,7
USA,7/7/2004 0:00,S24_2887,43,93.95,10267,Classic Cars,1952 Citroen-15CV,4039.85,2004,July,7
USA,7/7/2004 0:00,S24_3191,44,83.9,10267,Classic Cars,1969 Chevrolet Camaro Z28,3691.6,2004,July,7
USA,7/7/2004 0:00,S24_3432,43,98.51,10267,Classic Cars,2002 Chevy Corvette,4235.93,2004,July,7
